,name,address,date,neg,neu,pos
574,Pokeatery,"
        1201 Barbara Jordan Blvd Ste 1410 Austin, TX 78723
    ","
        6/20/2019
    ",0.045,0.763,0.192
575,Domo Alley Gato,"
        1606 E 6th St Austin, TX 78702
    ","
        1/29/2019
    ",0.062,0.711,0.227
576,Domo Alley Gato,"
        1606 E 6th St Austin, TX 78702
    ","
        2/3/2019
    ",0.042,0.712,0.246
577,Domo Alley Gato,"
        1606 E 6th St Austin, TX 78702
    ","
        7/22/2019
    ",0.059,0.703,0.238
578,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        9/17/2016
    ",0.06,0.71,0.23
579,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        5/28/2018
    ",0.067,0.725,0.208
580,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        10/27/2018
    ",0.027,0.722,0.252
581,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        6/26/2018
    ",0.044,0.727,0.229
582,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        12/1/2018
    ",0.034,0.719,0.247
583,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        1/5/2019
    ",0.044,0.724,0.232
584,Domo Alley Gato,"
        1606 E 6th St Austin, TX 78702
    ","
        5/20/2019
    ",0.053,0.745,0.202
585,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        1/28/2018
    ",0.028,0.69,0.282
586,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        7/29/2017
    ",0.019,0.667,0.314
587,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        1/21/2018
    ",0.049,0.717,0.234
588,Juniper,"
        2400 E Cesar Chavez Ste 304 Austin, TX 78702
    ","
        4/5/2019
    ",0.028,0.712,0.26
589,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        11/23/2018
    ",0.048,0.694,0.258
590,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        11/12/2016
    ",0.029,0.68,0.291
591,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        9/20/2018
    ",0.028,0.748,0.224
592,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        11/26/2018
    ",0.025,0.702,0.273
593,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        1/2/2019
    ",0.01,0.689,0.301
594,Vamonos,"
        4807 Airport Blvd Austin, TX 78751
    ","
        6/24/2019
    ",0.029,0.657,0.314
595,Bufalina,"
        1519 E Cesar Chavez Ste 200 Austin, TX 78702
    ","
        7/21/2013
    ",0.045,0.723,0.232
596,Bufalina,"
        1519 E Cesar Chavez Ste 200 Austin, TX 78702
    ","
        12/11/2017
    ",0.055,0.715,0.231
597,Taste of Ethiopia,"
        3801 S Congress Ave Ste 107 Austin, TX 78704
    ","
        6/16/2019
    ",0.011,0.711,0.278
598,Bufalina,"
        1519 E Cesar Chavez Ste 200 Austin, TX 78702
    ","
        7/10/2015
    ",0.038,0.72,0.242
599,Bufalina,"
        1519 E Cesar Chavez Ste 200 Austin, TX 78702
    ","
        2/16/2019
    ",0.047,0.728,0.224
600,Bufalina,"
        1519 E Cesar Chavez Ste 200 Austin, TX 78702
    ","
        9/20/2018
    ",0.021,0.745,0.234
601,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        12/17/2016
    ",0.018,0.711,0.271
602,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        11/27/2015
    ",0.052,0.681,0.267
603,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        10/24/2018
    ",0.026,0.705,0.27
604,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        10/18/2017
    ",0.014,0.711,0.275
605,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        6/9/2019
    ",0.028,0.686,0.286
606,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        6/7/2019
    ",0.056,0.655,0.289
607,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        7/22/2019
    ",0.044,0.664,0.292
608,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        9/16/2015
    ",0.049,0.727,0.224
609,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        4/5/2017
    ",0.047,0.682,0.271
610,Pinthouse Pizza,"
        4236 S Lamar Blvd Austin, TX 78704
    ","
        7/27/2019
    ",0.034,0.732,0.234
611,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        6/11/2016
    ",0.055,0.736,0.209
612,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        1/10/2015
    ",0.064,0.721,0.215
613,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        4/11/2017
    ",0.061,0.724,0.215
614,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        5/4/2016
    ",0.053,0.725,0.222
615,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        11/2/2017
    ",0.042,0.736,0.222
616,Parkside,"
        301 E 6th St Austin, TX 78701
    ","
        10/20/2018
    ",0.047,0.692,0.261
617,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        11/1/2018
    ",0.066,0.709,0.225
618,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        4/15/2019
    ",0.028,0.693,0.279
619,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        2/25/2018
    ",0.042,0.688,0.27
620,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        4/28/2018
    ",0.019,0.678,0.303
621,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        1/8/2019
    ",0.055,0.679,0.265
622,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        6/28/2019
    ",0.021,0.685,0.294
623,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        5/8/2019
    ",0.034,0.73,0.236
624,CAVA,"
        2426 Guadalupe St Austin, TX 78705
    ","
        10/4/2018
    ",0.041,0.652,0.307
625,CAVA,"
        2426 Guadalupe St Austin, TX 78705
    ","
        3/15/2019
    ",0.084,0.612,0.304
626,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        5/11/2018
    ",0.073,0.72,0.207
627,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        10/10/2018
    ",0.058,0.717,0.225
628,Honest Mary闁炽儲鐛�,"
        9828 Great Hills Trl Ste 300 Austin, TX 78759
    ","
        7/21/2019
    ",0.037,0.701,0.261
629,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        8/16/2018
    ",0.032,0.677,0.291
630,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        3/15/2019
    ",0.041,0.743,0.216
631,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        1/20/2019
    ",0.062,0.738,0.2
632,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        2/11/2018
    ",0.027,0.691,0.282
633,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        3/15/2018
    ",0.048,0.737,0.215
634,CAVA,"
        2426 Guadalupe St Austin, TX 78705
    ","
        7/18/2019
    ",0.034,0.702,0.265
635,Garrison,"
        101 Red River St Austin, TX 78701
    ","
        9/10/2018
    ",0.013,0.682,0.305
636,Garrison,"
        101 Red River St Austin, TX 78701
    ","
        5/19/2019
    ",0.034,0.701,0.265
637,Garrison,"
        101 Red River St Austin, TX 78701
    ","
        2/12/2019
    ",0.034,0.712,0.254
638,Chi闁炽儲鈹哸ntro,"
        5222 Burnet Rd Austin, TX 78756
    ","
        7/9/2017
    ",0.041,0.698,0.262
639,Chi闁炽儲鈹哸ntro,"
        5222 Burnet Rd Austin, TX 78756
    ","
        11/30/2016
    ",0.032,0.705,0.263
640,Cuba 512,"
        6800 West Gate Blvd Ste 112 Austin, TX 78745
    ","
        7/2/2019
    ",0.072,0.729,0.199
641,Chi闁炽儲鈹哸ntro,"
        5222 Burnet Rd Austin, TX 78756
    ","
        5/31/2016
    ",0.05,0.736,0.214
642,Chi闁炽儲鈹哸ntro,"
        5222 Burnet Rd Austin, TX 78756
    ","
        7/5/2018
    ",0.057,0.752,0.192
643,Chi闁炽儲鈹哸ntro,"
        5222 Burnet Rd Austin, TX 78756
    ","
        7/28/2017
    ",0.035,0.739,0.226
644,Garrison,"
        101 Red River St Austin, TX 78701
    ","
        7/17/2019
    ",0.018,0.735,0.247
645,Oseyo,"
        1628 E Cesar Chavez St Austin, TX 78702
    ","
        6/1/2019
    ",0.057,0.676,0.267
646,Oseyo,"
        1628 E Cesar Chavez St Austin, TX 78702
    ","
        6/14/2019
    ",0.03,0.701,0.269
647,Oseyo,"
        1628 E Cesar Chavez St Austin, TX 78702
    ","
        6/17/2019
    ",0.033,0.756,0.211
648,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        7/4/2016
    ",0.023,0.632,0.345
649,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        6/9/2016
    ",0.046,0.678,0.277
650,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        9/3/2017
    ",0.034,0.657,0.308
651,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        7/9/2017
    ",0.025,0.688,0.287
652,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        7/17/2018
    ",0.02,0.712,0.268
653,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        2/10/2016
    ",0.025,0.718,0.257
654,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        9/7/2017
    ",0.032,0.697,0.271
655,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        12/22/2018
    ",0.015,0.698,0.287
656,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        11/4/2016
    ",0.038,0.736,0.226
657,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        3/6/2017
    ",0.039,0.69,0.271
658,Oseyo,"
        1628 E Cesar Chavez St Austin, TX 78702
    ","
        7/29/2019
    ",0.053,0.752,0.196
659,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        4/9/2016
    ",0.058,0.733,0.209
660,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        12/23/2016
    ",0.043,0.664,0.293
661,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        11/18/2017
    ",0.066,0.733,0.201
662,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        8/18/2017
    ",0.065,0.783,0.152
663,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        4/5/2019
    ",0.035,0.731,0.234
664,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        5/7/2017
    ",0.036,0.698,0.267
665,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        5/21/2017
    ",0.049,0.71,0.241
666,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        10/10/2018
            ",0.064,0.759,0.176
667,Boteco,"
        1209 E 6th St Austin, TX 78702
    ","
        6/26/2019
    ",0.026,0.726,0.248
668,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        5/20/2019
    ",0.049,0.692,0.259
669,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        6/17/2019
    ",0.052,0.724,0.224
670,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        9/15/2018
    ",0.057,0.733,0.21
671,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        12/14/2018
    ",0.054,0.711,0.236
672,Bun Belly,"
        5001 Airport Blvd Austin, TX 78751
    ","
        7/11/2019
    ",0.03,0.721,0.249
673,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        2/23/2019
    ",0.022,0.723,0.255
674,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        4/13/2019
    ",0.011,0.655,0.334
675,Austin Taco Project,"
        500 E 4th St Austin, TX 78701
    ","
        7/14/2019
    ",0.069,0.738,0.193
676,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        2/10/2019
    ",0.024,0.692,0.284
677,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        12/20/2018
    ",0.021,0.693,0.287
678,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        3/22/2019
    ",0.038,0.689,0.273
679,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        11/9/2018
    ",0.034,0.658,0.308
680,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        11/22/2018
    ",0.027,0.658,0.315
681,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        11/11/2018
    ",0.033,0.7,0.267
682,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        5/29/2015
    ",0.0,0.674,0.326
683,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        3/30/2016
    ",0.042,0.738,0.22
684,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        5/21/2015
    ",0.044,0.751,0.205
685,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        5/10/2016
    ",0.073,0.676,0.251
686,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        3/29/2018
    ",0.065,0.686,0.25
687,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        6/5/2018
    ",0.061,0.712,0.228
688,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        12/28/2016
    ",0.033,0.697,0.27
689,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        7/15/2017
    ",0.062,0.689,0.249
690,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        4/9/2017
    ",0.064,0.702,0.234
691,Tio Pepe Chicken,"
        6406 N Interstate 35 Ste 2510 Austin, TX 78752
    ","
        7/23/2019
    ",0.029,0.711,0.26
692,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        3/3/2016
    ",0.056,0.725,0.218
693,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        7/31/2018
    ",0.064,0.7,0.236
694,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        3/31/2019
    ",0.071,0.689,0.24
695,Kemuri Tatsu-ya,"
        2713 E 2nd St Austin, TX 78702
    ","
        4/4/2019
    ",0.043,0.721,0.236
696,Kemuri Tatsu-ya,"
        2713 E 2nd St Austin, TX 78702
    ","
        4/30/2019
    ",0.053,0.759,0.188
697,Kemuri Tatsu-ya,"
        2713 E 2nd St Austin, TX 78702
    ","
        12/12/2018
    ",0.051,0.746,0.203
698,Country Boyz Fixins,"
        4140 E 12th St Austin, TX 78721
    ","
        6/15/2019
    ",0.052,0.709,0.239
699,Kemuri Tatsu-ya,"
        2713 E 2nd St Austin, TX 78702
    ","
        10/29/2018
    ",0.031,0.725,0.244
700,Kemuri Tatsu-ya,"
        2713 E 2nd St Austin, TX 78702
    ","
        6/15/2018
    ",0.042,0.723,0.235
701,Kemuri Tatsu-ya,"
        2713 E 2nd St Austin, TX 78702
    ","
        12/11/2018
            ",0.046,0.725,0.229
702,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        4/29/2018
    ",0.038,0.722,0.241
703,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        11/14/2015
    ",0.019,0.722,0.259
704,Tommy Want Wingy,"
        94 Rainey St Austin, TX 78701
    ","
        5/4/2019
    ",0.06,0.737,0.203
705,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        2/4/2018
    ",0.022,0.686,0.292
706,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        9/14/2017
    ",0.033,0.721,0.245
707,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        2/8/2019
    ",0.045,0.717,0.238
708,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        4/24/2018
    ",0.019,0.721,0.259
709,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        2/19/2019
    ",0.015,0.715,0.27
710,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        8/16/2018
    ",0.02,0.721,0.259
711,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        7/18/2018
    ",0.031,0.708,0.261
712,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        2/20/2019
    ",0.039,0.709,0.252
713,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        12/30/2018
    ",0.059,0.711,0.23
714,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        12/7/2018
    ",0.038,0.711,0.25
715,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        2/1/2019
    ",0.031,0.685,0.284
716,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        6/17/2019
    ",0.037,0.668,0.294
717,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        7/1/2019
    ",0.049,0.719,0.233
718,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        6/14/2019
    ",0.064,0.703,0.233
719,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        6/10/2016
    ",0.044,0.703,0.253
720,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        5/29/2017
    ",0.035,0.728,0.237
721,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        6/8/2018
    ",0.043,0.712,0.245
722,Barley Swine,"
        6555 Burnet Rd Ste 400 Austin, TX 78757
    ","
        7/7/2019
    ",0.035,0.722,0.243
723,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        5/2/2017
    ",0.038,0.73,0.232
724,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        1/27/2019
    ",0.054,0.71,0.237
725,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        9/26/2018
    ",0.035,0.712,0.253
726,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        3/8/2011
    ",0.03,0.773,0.197
727,North Italia,"
        500 W 2nd St Ste 123 Austin, TX 78701
    ","
        7/8/2019
    ",0.03,0.686,0.284
728,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        8/21/2011
    ",0.043,0.722,0.235
729,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        3/12/2011
    ",0.044,0.703,0.252
730,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        7/7/2012
    ",0.044,0.697,0.259
731,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        5/2/2011
    ",0.03,0.727,0.244
732,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        7/20/2015
            ",0.047,0.72,0.232
733,Korean Grill,"
        10901 N Lamar Blvd Ste B204 Austin, TX 78753
    ","
        3/11/2019
    ",0.052,0.738,0.211
734,Three Little Pigs,"
        6507 Burnet Rd Austin, TX 78757
    ","
        3/11/2019
    ",0.049,0.734,0.217
735,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        4/5/2019
    ",0.039,0.682,0.28
736,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        12/16/2017
    ",0.03,0.684,0.286
737,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        8/20/2018
    ",0.039,0.706,0.254
738,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        1/27/2018
    ",0.023,0.676,0.302
739,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        4/23/2019
    ",0.03,0.691,0.28
740,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        2/19/2018
    ",0.033,0.722,0.246
741,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        5/15/2019
    ",0.034,0.682,0.284
742,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        6/22/2019
    ",0.037,0.704,0.259
743,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        10/2/2013
    ",0.038,0.688,0.274
744,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        9/4/2016
    ",0.033,0.708,0.259
745,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        11/26/2016
    ",0.04,0.713,0.247
746,Red Ash,"
        303 Colorado St Austin, TX 78701
    ","
        7/26/2019
            ",0.032,0.684,0.284
747,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        10/4/2017
    ",0.042,0.716,0.242
748,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        4/24/2017
    ",0.04,0.673,0.287
749,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        12/14/2018
    ",0.071,0.661,0.268
750,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        4/19/2018
    ",0.043,0.733,0.224
751,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        5/22/2019
    ",0.049,0.726,0.225
752,Olive & June,"
        3411 Glenview Ave Austin, TX 78703
    ","
        10/20/2018
    ",0.064,0.712,0.224
753,Brama Restaurant,"
        3301 Steck Ave Ste 106 Austin, TX 78757
    ","
        10/6/2018
    ",0.018,0.66,0.321
754,Brama Restaurant,"
        3301 Steck Ave Ste 106 Austin, TX 78757
    ","
        8/28/2018
    ",0.012,0.706,0.282
755,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        8/14/2018
    ",0.027,0.726,0.248
756,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        11/7/2018
    ",0.032,0.759,0.209
757,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        12/3/2017
    ",0.034,0.68,0.286
758,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        3/13/2018
    ",0.057,0.704,0.239
759,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        5/12/2019
    ",0.057,0.733,0.211
760,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        2/12/2019
            ",0.043,0.781,0.175
761,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        5/26/2019
    ",0.023,0.717,0.26
762,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        12/3/2017
    ",0.084,0.705,0.211
763,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        2/28/2018
    ",0.084,0.739,0.177
764,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        5/12/2016
    ",0.073,0.717,0.211
765,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        5/9/2018
    ",0.062,0.734,0.205
766,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        2/28/2018
            ",0.074,0.696,0.23
767,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        8/16/2018
    ",0.066,0.701,0.232
768,Turf N Surf Po闁炽儻鎷� Boy,"
        407 Lavaca St Austin, TX 78701
    ","
        6/25/2019
    ",0.056,0.699,0.246
769,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        3/17/2019
    ",0.055,0.732,0.212
770,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        8/2/2018
    ",0.035,0.75,0.214
771,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        11/12/2018
    ",0.063,0.751,0.186
772,Hopdoddy Burger Bar,"
        1400 S Congress Ave Ste A190 Austin, TX 78704
    ","
        6/30/2019
    ",0.034,0.717,0.249
773,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        6/22/2018
    ",0.032,0.721,0.248
774,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        7/3/2019
    ",0.054,0.697,0.249
775,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        3/10/2019
    ",0.061,0.698,0.241
776,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        5/27/2019
    ",0.043,0.729,0.228
777,Ramen Tatsu-Ya,"
        8557 Research Blvd Ste 126 Austin, TX 78758
    ","
        7/31/2019
    ",0.062,0.741,0.197
778,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        6/14/2017
    ",0.042,0.736,0.222
779,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        1/25/2018
    ",0.072,0.727,0.201
780,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        6/15/2018
    ",0.05,0.661,0.289
781,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        9/14/2018
    ",0.04,0.75,0.21
782,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        3/13/2018
    ",0.068,0.712,0.221
783,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        6/22/2018
    ",0.062,0.726,0.212
784,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        4/16/2019
    ",0.071,0.694,0.235
785,Justine闁炽儲鐛� Brasserie,"
        4710 E 5th St Austin, TX 78702
    ","
        7/1/2019
    ",0.059,0.68,0.261
786,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        12/30/2018
    ",0.022,0.658,0.32
787,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        6/3/2018
    ",0.041,0.675,0.283
788,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        7/28/2018
    ",0.018,0.717,0.265
789,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        9/29/2018
    ",0.044,0.713,0.243
790,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        1/27/2019
    ",0.052,0.711,0.237
791,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        7/15/2018
    ",0.042,0.721,0.237
